hltm_topic_id,hltm_label,bertopic_id,bertopic_label,overlap_count,overlap_ids,matched_topic_size,overlap_ratio_over_hltm,overlap_ratio_over_bertopic
Z239,University Art Education and Life,114,"Topic 114: Specific Venues: Circle Hall, Hobbit House, and Themed Spots ",6,"['117', '578', '1835', '753', '1957', '1318']",51,0.022388059701492536,0.11764705882352941
Z239,University Art Education and Life,115,Topic 115: Bicycle & Tricycle Rental,9,"['733', '698', '24', '2289', '422', '1639', '2298', '306', '2670']",59,0.033582089552238806,0.15254237288135594
Z239,University Art Education and Life,116,Topic 116: Chicken & its Specific Related Dishes ,2,"['2206', '1122']",41,0.007462686567164179,0.04878048780487805
Z239,University Art Education and Life,117,Topic 117: Filipino Phrases,10,"['2033', '1496', '1011', '2240', '882', '1726', '749', '1786', '1628', '874']",48,0.03731343283582089,0.20833333333333334
Z239,University Art Education and Life,118,Topic 118: Mommy and Baby's Morning Events ,4,"['268', '306', '27', '2522']",63,0.014925373134328358,0.06349206349206349
Z239,University Art Education and Life,120,Topic 120: Winning Games and Excitement ,12,"['578', '2558', '1762', '2289', '1726', '1228', '2394', '2467', '1688', '74', '749', '2592']",82,0.04477611940298507,0.14634146341463414
Z1171,Symbols and Icons Across Contexts,1,Topic 1: Learning and Speaking Foreign Language,32,"['1963', '1366', '2463', '2498', '1502', '2371', '678', '514', '500', '1486', '671', '538', '1574', '1576', '297', '1462', '1979', '2586', '2239', '265', '704', '1704', '1561', '711', '2570', '1154', '655', '1940', '1473', '2234', '405', '717']",258,0.10702341137123746,0.12403100775193798
Z1171,Symbols and Icons Across Contexts,2,Topic 2: Christmas Season & Celebration,31,"['1007', '2229', '51', '1797', '149', '404', '1268', '694', '638', '1576', '2502', '1523', '129', '1799', '1559', '1783', '1403', '817', '1350', '5', '277', '2359', '531', '2402', '1087', '1586', '1584', '237', '200', '2215', '296']",205,0.10367892976588629,0.15121951219512195
Z1171,Symbols and Icons Across Contexts,3,Topic 3: Experiences of Children in Community & Culture,16,"['1367', '482', '167', '935', '538', '127', '1350', '2238', '1574', '1720', '678', '1338', '2125', '793', '1584', '1435']",149,0.05351170568561873,0.10738255033557047
Z1171,Symbols and Icons Across Contexts,4,"Topic 4: Military Assets, Combat, Strategies",7,"['482', '2593', '245', '1403', '1742', '2165', '1584']",47,0.023411371237458192,0.14893617021276595
Z1171,Symbols and Icons Across Contexts,5,Topic 5: Barber Services,9,"['1007', '1403', '509', '1383', '1426', '2267', '1806', '1879', '140']",93,0.030100334448160536,0.0967741935483871
Z1171,Symbols and Icons Across Contexts,6,Topic 6: Wildlife Species & Conservation,6,"['1798', '2053', '671', '237', '108', '1179']",49,0.020066889632107024,0.12244897959183673
Z1171,Symbols and Icons Across Contexts,7,Topic 7: Makeup Products and Application,12,"['762', '1559', '775', '1871', '2566', '2371', '1576', '404', '189', '1249', '1634', '796']",95,0.04013377926421405,0.12631578947368421
Z1171,Symbols and Icons Across Contexts,8,Topic 8: Philippines’ Dating & Relationship of Females,10,"['1139', '935', '433', '297', '1957', '1904', '1634', '2476', '1828', '619']",98,0.033444816053511704,0.10204081632653061
Z1171,Symbols and Icons Across Contexts,9,Topic 9: Travel to Taiwan & Destinations,6,"['913', '671', '1350', '189', '1338', '2217']",68,0.020066889632107024,0.08823529411764706
Z1171,Symbols and Icons Across Contexts,10,Topic 10: Swimming with Whale Sharks ,15,"['2402', '2593', '1568', '1680', '2473', '2223', '100', '731', '2053', '2398', '2570', '793', '205', '1828', '994']",110,0.05016722408026756,0.13636363636363635
Z1171,Symbols and Icons Across Contexts,11,Topic 11:  Black Experiences and Acceptance,4,"['2435', '297', '2563', '373']",59,0.013377926421404682,0.06779661016949153
Z1171,Symbols and Icons Across Contexts,12,Topic 12: Drinking Culture & Practices,4,"['1152', '1824', '2500', '1403']",42,0.013377926421404682,0.09523809523809523
Z1171,Symbols and Icons Across Contexts,13,Topic 13: Balut and other Eggs,5,"['1586', '95', '237', '1085', '10']",94,0.016722408026755852,0.05319148936170213
Z1171,Symbols and Icons Across Contexts,14,Topic 14: Spanish Colonialism in the Philippines,12,"['1979', '1366', '1135', '265', '1680', '200', '2498', '154', '94', '1502', '1940', '1462']",55,0.04013377926421405,0.21818181818181817
Z1171,Symbols and Icons Across Contexts,15,Topic 15: Walking by the Beach Experience,17,"['453', '2239', '2500', '1736', '972', '2611', '599', '1333', '433', '1824', '356', '1179', '1338', '2125', '923', '2165', '619']",209,0.056856187290969896,0.08133971291866028
Z1171,Symbols and Icons Across Contexts,18,Topic 18: Sagada Burial Caves & Hanging Coffins,5,"['2676', '618', '95', '1776', '1350']",50,0.016722408026755852,0.1
Z1171,Symbols and Icons Across Contexts,19,Topic 19: Philippine Halo-Halo Dessert,23,"['1435', '694', '1736', '622', '2272', '95', '1469', '2380', '1879', '1704', '817', '2566', '1504', '1962', '470', '1586', '2645', '2066', '1095', '2419', '2121', '2248', '1231']",228,0.07692307692307693,0.10087719298245613
Z1171,Symbols and Icons Across Contexts,20,Topic 20: Travel Immigration & Visa Processes,7,"['2515', '1339', '661', '1338', '582', '1828', '1311']",68,0.023411371237458192,0.10294117647058823
Z1171,Symbols and Icons Across Contexts,21,Topic 21: Banaue Rice Terraces,11,"['1979', '500', '95', '2498', '1403', '1502', '1468', '1154', '1462', '1781', '2037']",63,0.03678929765886288,0.1746031746031746
Z1171,Symbols and Icons Across Contexts,23,Topic 23: Seasons and Weather ,7,"['1651', '1260', '638', '1742', '1291', '741', '717']",72,0.023411371237458192,0.09722222222222222
Z1171,Symbols and Icons Across Contexts,24,Topic 24: Manny Pacquaio (National Icon),16,"['1998', '1783', '1744', '2558', '2416', '1871', '655', '2453', '2238', '310', '1473', '2073', '1954', '443', '1926', '1311']",55,0.05351170568561873,0.2909090909090909
Z1171,Symbols and Icons Across Contexts,26,Topic 26: Local Coffee and Coffee Shops,3,"['1041', '100', '1544']",87,0.010033444816053512,0.034482758620689655
Z1171,Symbols and Icons Across Contexts,27,Topic 27: Listening & Watching Loved Ones Depart ,6,"['1886', '2182', '2451', '671', '2535', '1152']",54,0.020066889632107024,0.1111111111111111
Z1171,Symbols and Icons Across Contexts,28,Topic 28: Mixed Martial Arts and Fighting ,3,"['2175', '449', '1119']",35,0.010033444816053512,0.08571428571428572
Z1171,Symbols and Icons Across Contexts,29,Topic 29: Medical Diagnostics & Hospital Services ,6,"['2586', '877', '1350', '1957', '1139', '140']",51,0.020066889632107024,0.11764705882352941
Z1171,Symbols and Icons Across Contexts,30,Topic 30: Wealthy & Rich Tourists Travelling,1,['907'],49,0.0033444816053511705,0.02040816326530612
Z1171,Symbols and Icons Across Contexts,31,Topic 31: Severe Weather & Life in Storm-Prone Regions ,4,"['527', '265', '972', '1940']",40,0.013377926421404682,0.1
Z1171,Symbols and Icons Across Contexts,32,Topic 32: Dogs,3,"['1754', '1568', '1311']",53,0.010033444816053512,0.05660377358490566
Z1171,Symbols and Icons Across Contexts,33,Topic 33: San Miguel Corporation,5,"['1135', '711', '661', '2476', '2125']",33,0.016722408026755852,0.15151515151515152
Z1171,Symbols and Icons Across Contexts,34,Topic 34: Squid,10,"['470', '1544', '2566', '352', '1095', '108', '41', '1249', '2527', '1289']",130,0.033444816053511704,0.07692307692307693
Z1171,Symbols and Icons Across Contexts,36,Topic 36: Officer Meijii Yoshimi and the Onoda Incident,10,"['206', '796', '575', '1339', '2558', '724', '1634', '2267', '717', '762']",34,0.033444816053511704,0.29411764705882354
Z1171,Symbols and Icons Across Contexts,37,Topic 37: Masculine and Feminine Energy in Writing,6,"['648', '1742', '538', '1333', '1576', '1029']",44,0.020066889632107024,0.13636363636363635
Z1171,Symbols and Icons Across Contexts,38,Topic 38: Basilicas and Cathedrals in the Philippines,6,"['1798', '95', '1435', '237', '1179', '1568']",42,0.020066889632107024,0.14285714285714285
Z1171,Symbols and Icons Across Contexts,39,Topic 39: Racial Discrimination,6,"['265', '1998', '656', '2527', '1462', '350']",35,0.020066889632107024,0.17142857142857143
Z1171,Symbols and Icons Across Contexts,40,Topic 40: Largest Solar Power Projects in Manila / Southeast Asia,3,"['237', '1078', '1135']",49,0.010033444816053512,0.061224489795918366
Z1171,Symbols and Icons Across Contexts,43,Topic 43: Trip to a Beach Destination,4,"['1338', '1720', '2535', '2512']",69,0.013377926421404682,0.057971014492753624
Z1171,Symbols and Icons Across Contexts,44,Topic 44: Dating & Relationships Setup,4,"['100', '297', '1720', '1574']",39,0.013377926421404682,0.10256410256410256
Z1171,Symbols and Icons Across Contexts,45,Topic 45: Virtual Private Networks (VPNs) and Online Security,4,"['342', '2527', '2359', '935']",44,0.013377926421404682,0.09090909090909091
Z1171,Symbols and Icons Across Contexts,46,Topic 46: National Flag,15,"['2257', '500', '1979', '2563', '2498', '599', '2398', '1502', '94', '373', '356', '200', '1744', '1154', '1462']",30,0.05016722408026756,0.5
Z1171,Symbols and Icons Across Contexts,47,Topic 47: Singing and Dancing Stars,26,"['1886', '1425', '356', '2073', '2217', '1115', '1268', '206', '2515', '575', '538', '1946', '1003', '2136', '940', '490', '1029', '2152', '2305', '1446', '961', '1242', '2369', '1035', '1473', '2476']",99,0.08695652173913043,0.26262626262626265
Z1171,Symbols and Icons Across Contexts,48,Topic 48: Friendships,1,['2182'],47,0.0033444816053511705,0.02127659574468085
Z1171,Symbols and Icons Across Contexts,49,"Topic 49: Bibingka, Bisaya Language, and Personal Anecdotes ",9,"['167', '2435', '940', '1260', '671', '2200', '1574', '1954', '2701']",48,0.030100334448160536,0.1875
Z1171,Symbols and Icons Across Contexts,50,Topic 50: LGBTQIA Community,3,"['2238', '2402', '724']",36,0.010033444816053512,0.08333333333333333
Z1171,Symbols and Icons Across Contexts,52,Topic 52: Poverty Porn Content in YouTube,1,['648'],40,0.0033444816053511705,0.025
Z1171,Symbols and Icons Across Contexts,54,Topic 54: Manila Cathedral,5,"['618', '95', '1179', '1154', '2527']",67,0.016722408026755852,0.07462686567164178
Z1171,Symbols and Icons Across Contexts,56,Topic 56: Suspension of Classes in Schools,4,"['2257', '1651', '1318', '935']",34,0.013377926421404682,0.11764705882352941
Z1171,Symbols and Icons Across Contexts,57,Topic 57: Filipino Marriage,5,"['717', '1338', '2125', '1584', '1311']",32,0.016722408026755852,0.15625
Z1171,Symbols and Icons Across Contexts,58,Topic 58: Drinks & Relaxation by the Pool,5,"['2463', '2697', '2593', '922', '1159']",51,0.016722408026755852,0.09803921568627451
Z1171,Symbols and Icons Across Contexts,59,Topic 59: Rainy Season,4,"['1403', '704', '2527', '972']",83,0.013377926421404682,0.04819277108433735
Z1171,Symbols and Icons Across Contexts,60,Topic 60: Louis Huang (Internation Actor),3,"['2239', '704', '935']",40,0.010033444816053512,0.075
Z1171,Symbols and Icons Across Contexts,62,Topic 62: Filipino Food,4,"['2149', '972', '1946', '741']",45,0.013377926421404682,0.08888888888888889
Z1171,Symbols and Icons Across Contexts,63,Topic 63: Filipino Food,5,"['887', '2235', '2239', '877', '1796']",56,0.016722408026755852,0.08928571428571429
Z1171,Symbols and Icons Across Contexts,64,"Topic 64: Bonifacio Global City, Taguig, Metro Manila",7,"['1799', '305', '1135', '2053', '1796', '678', '1781']",94,0.023411371237458192,0.07446808510638298
Z1171,Symbols and Icons Across Contexts,65,Topic 65: Satisfying Hunger with Delicious Food,8,"['470', '17', '153', '2453', '1468', '2066', '1291', '527']",96,0.026755852842809364,0.08333333333333333
Z1171,Symbols and Icons Across Contexts,66,Topic 66: Pinay Moms Content and Viewer Engagement ,7,"['1962', '1680', '599', '1576', '2419', '1720', '1544']",91,0.023411371237458192,0.07692307692307693
Z1171,Symbols and Icons Across Contexts,67,Topic 67: Language Education and Learning Experiences,3,"['1468', '2369', '1087']",30,0.010033444816053512,0.1
Z1171,Symbols and Icons Across Contexts,68,Topic 68: Children's Lives and Relationships ,10,"['2182', '1521', '95', '935', '352', '1242', '2066', '2502', '2267', '1311']",48,0.033444816053511704,0.20833333333333334
Z1171,Symbols and Icons Across Contexts,69,Topic 69: Athletes Playing Racket Sports,1,['1119'],30,0.0033444816053511705,0.03333333333333333
Z1171,Symbols and Icons Across Contexts,71,Topic 71: Dog Losing / Being Lost,3,"['108', '2515', '1435']",36,0.010033444816053512,0.08333333333333333
Z1171,Symbols and Icons Across Contexts,72,Topic 72: Watching Kwentong Jollibee Commercial,12,"['1268', '2194', '374', '1879', '1871', '153', '352', '614', '2073', '1473', '1833', '1544']",90,0.04013377926421405,0.13333333333333333
Z1171,Symbols and Icons Across Contexts,73,Topic 73: Chinatown Manila,6,"['2235', '154', '1266', '51', '509', '1085']",59,0.020066889632107024,0.1016949152542373
Z1171,Symbols and Icons Across Contexts,74,Topic 74: Philippine Beauty Pageant & Miss Universe,15,"['1979', '1798', '1425', '2515', '1998', '1586', '2498', '575', '1946', '2453', '237', '2073', '762', '1744', '1833']",51,0.05016722408026756,0.29411764705882354
Z1171,Symbols and Icons Across Contexts,75,Topic 75: Internet Connectivity in Tourist Destinations,4,"['2527', '704', '1350', '1574']",48,0.013377926421404682,0.08333333333333333
Z1171,Symbols and Icons Across Contexts,77,Topic 77: Rizal Park Monument & Manila Cemetery,1,['1179'],32,0.0033444816053511705,0.03125
Z1171,Symbols and Icons Across Contexts,78,Topic 78: Funny Conversations and Socializing ft. Bob Marley,8,"['1783', '2229', '575', '2611', '127', '1333', '2073', '724']",47,0.026755852842809364,0.1702127659574468
Z1171,Symbols and Icons Across Contexts,80,Topic 80: Filipino Marriage Tradition,2,"['2234', '297']",36,0.006688963210702341,0.05555555555555555
Z1171,Symbols and Icons Across Contexts,81,Topic 81: Coconut Varieties and Production,11,"['1979', '500', '2182', '846', '1998', '2498', '1742', '1502', '108', '661', '1462']",61,0.03678929765886288,0.18032786885245902
Z1171,Symbols and Icons Across Contexts,82,Topic 82: Skin Color & Beauty,6,"['2139', '2272', '1742', '2238', '1975', '1291']",33,0.020066889632107024,0.18181818181818182
Z1171,Symbols and Icons Across Contexts,83,Topic 83: Building Materials and Tools for Construction,2,"['877', '2398']",47,0.006688963210702341,0.0425531914893617
Z1171,Symbols and Icons Across Contexts,85,Topic 85: University and Campuses,5,"['1979', '1776', '1333', '2570', '2236']",37,0.016722408026755852,0.13513513513513514
Z1171,Symbols and Icons Across Contexts,86,Topic 86: Characteristics of Filipinas from Davao,3,"['1954', '1159', '337']",50,0.010033444816053512,0.06
Z1171,Symbols and Icons Across Contexts,88,Topic 88: Squarespace and Online Content Creation ,2,"['100', '961']",35,0.006688963210702341,0.05714285714285714
Z1171,Symbols and Icons Across Contexts,89,Topic 89: Mango Fruit,6,"['453', '305', '2272', '1525', '2652', '10']",63,0.020066889632107024,0.09523809523809523
Z1171,Symbols and Icons Across Contexts,90,Topic 90: Experiences of a First Time Traveler,5,"['2175', '2235', '1862', '2398', '2125']",60,0.016722408026755852,0.08333333333333333
Z1171,Symbols and Icons Across Contexts,91,Topic 91: Metro Manila as the National Capital Region,8,"['1979', '1366', '2498', '1078', '1502', '1940', '1154', '1462']",53,0.026755852842809364,0.1509433962264151
Z1171,Symbols and Icons Across Contexts,92,Topic 92: Going to Shopping Malls and Street Markets in Manila,8,"['374', '500', '454', '100', '2498', '1233', '2652', '2527']",56,0.026755852842809364,0.14285714285714285
Z1171,Symbols and Icons Across Contexts,93,Topic 93: Island and Beach Travel Experiences,7,"['904', '907', '1672', '2121', '661', '582', '1544']",68,0.023411371237458192,0.10294117647058823
Z1171,Symbols and Icons Across Contexts,94,Topic 94: Friendly and Romantic Relationships ,3,"['576', '1957', '2471']",33,0.010033444816053512,0.09090909090909091
Z1171,Symbols and Icons Across Contexts,95,Topic 95: Filipino Moms doing a Vlog,7,"['940', '1079', '2453', '108', '2502', '741', '1572']",58,0.023411371237458192,0.1206896551724138
Z1171,Symbols and Icons Across Contexts,97,Topic 97: HipHop and Dancing,2,"['2152', '94']",37,0.006688963210702341,0.05405405405405406
Z1171,Symbols and Icons Across Contexts,98,"Topic 98: Activities and Discussions in Morong, Bataan ",5,"['867', '1403', '1574', '614', '1729']",58,0.016722408026755852,0.08620689655172414
Z1171,Symbols and Icons Across Contexts,99,Topic 99: Cow & Farm Life,8,"['2500', '622', '671', '352', '1720', '2628', '731', '1544']",48,0.026755852842809364,0.16666666666666666
Z1171,Symbols and Icons Across Contexts,101,Topic 101: Korean Presence and Community in Mindanao,2,"['2535', '1544']",33,0.006688963210702341,0.06060606060606061
Z1171,Symbols and Icons Across Contexts,102,Topic 102: Friendships,3,"['1139', '2267', '1871']",51,0.010033444816053512,0.058823529411764705
Z1171,Symbols and Icons Across Contexts,103,"Topic 103: Mixture of Subjects: Jungle, Food, and Pop Culture ",5,"['622', '715', '2527', '2419', '731']",56,0.016722408026755852,0.08928571428571429
Z1171,Symbols and Icons Across Contexts,104,Topic 104: Singing of Songs,11,"['2676', '2182', '1742', '711', '1029', '2238', '2471', '1473', '2267', '1904', '514']",71,0.03678929765886288,0.15492957746478872
Z1171,Symbols and Icons Across Contexts,105,Topic 105: Unclear Repeated Terms,2,"['1364', '356']",50,0.006688963210702341,0.04
Z1171,Symbols and Icons Across Contexts,106,Topic 106: Chocolate Hills in Bohol,3,"['2697', '1219', '1597']",60,0.010033444816053512,0.05
Z1171,Symbols and Icons Across Contexts,107,Topic 107: Unclear Repeated Terms,2,"['1231', '1079']",31,0.006688963210702341,0.06451612903225806
Z1171,Symbols and Icons Across Contexts,109,Topic 109: Mango Fruit,10,"['482', '982', '2606', '153', '1095', '1865', '1608', '189', '1504', '2628']",63,0.033444816053511704,0.15873015873015872
Z1171,Symbols and Icons Across Contexts,110,Topic 110: Experiencing Culture Shock,6,"['704', '1403', '1350', '1139', '717', '1544']",51,0.020066889632107024,0.11764705882352941
Z1171,Symbols and Icons Across Contexts,111,Topic 111: Urban Legends and its Variations,6,"['374', '2239', '95', '94', '922', '1714']",38,0.020066889632107024,0.15789473684210525
Z1171,Symbols and Icons Across Contexts,113,Topic 113: Luxury Cars in BGC,3,"['2474', '704', '1260']",48,0.010033444816053512,0.0625
Z1171,Symbols and Icons Across Contexts,114,"Topic 114: Specific Venues: Circle Hall, Hobbit House, and Themed Spots ",9,"['1798', '342', '1159', '1834', '237', '1957', '1318', '2125', '2527']",51,0.030100334448160536,0.17647058823529413
Z1171,Symbols and Icons Across Contexts,115,Topic 115: Bicycle & Tricycle Rental,2,"['2235', '1260']",59,0.006688963210702341,0.03389830508474576
Z1171,Symbols and Icons Across Contexts,116,Topic 116: Chicken & its Specific Related Dishes ,6,"['374', '982', '618', '1233', '277', '731']",41,0.020066889632107024,0.14634146341463414
Z1171,Symbols and Icons Across Contexts,117,Topic 117: Filipino Phrases,5,"['2235', '2593', '1869', '720', '2125']",48,0.016722408026755852,0.10416666666666667
Z1171,Symbols and Icons Across Contexts,118,Topic 118: Mommy and Baby's Morning Events ,7,"['2235', '2200', '599', '2527', '356', '1364', '731']",63,0.023411371237458192,0.1111111111111111
Z1171,Symbols and Icons Across Contexts,120,Topic 120: Winning Games and Excitement ,8,"['2558', '1515', '277', '2369', '1035', '2125', '2318', '954']",82,0.026755852842809364,0.0975609756097561
Z1104,Budgeting and Rent Payment,1,Topic 1: Learning and Speaking Foreign Language,26,"['1366', '578', '1073', '1081', '1173', '1897', '40', '1941', '1792', '1576', '2102', '265', '102', '1561', '2190', '664', '749', '2477', '917', '1428', '2290', '2140', '1271', '1533', '836', '1376']",258,0.08176100628930817,0.10077519379844961
Z1104,Budgeting and Rent Payment,2,Topic 2: Christmas Season & Celebration,21,"['1929', '227', '1196', '1037', '2360', '1490', '1476', '1576', '2102', '2213', '850', '593', '873', '35', '1002', '531', '2290', '2080', '1099', '1631', '2556']",205,0.0660377358490566,0.1024390243902439
Z1104,Budgeting and Rent Payment,3,Topic 3: Experiences of Children in Community & Culture,29,"['167', '1336', '1073', '1286', '227', '1150', '1176', '422', '1338', '1769', '2065', '361', '1655', '1941', '543', '191', '2041', '1211', '2125', '2505', '1640', '593', '24', '873', '127', '710', '1271', '752', '1376']",149,0.09119496855345911,0.19463087248322147
Z1104,Budgeting and Rent Payment,4,"Topic 4: Military Assets, Combat, Strategies",7,"['1187', '578', '2593', '1251', '2202', '1630', '2165']",47,0.0220125786163522,0.14893617021276595
Z1104,Budgeting and Rent Payment,5,Topic 5: Barber Services,15,"['2213', '2646', '2290', '1921', '289', '1271', '1927', '1218', '1173', '422', '2104', '2219', '548', '1806', '723']",93,0.04716981132075472,0.16129032258064516
Z1104,Budgeting and Rent Payment,6,Topic 6: Wildlife Species & Conservation,8,"['1617', '387', '227', '1176', '1438', '108', '86', '437']",49,0.025157232704402517,0.16326530612244897
Z1104,Budgeting and Rent Payment,7,Topic 7: Makeup Products and Application,7,"['92', '1643', '573', '1576', '385', '1218', '752']",95,0.0220125786163522,0.07368421052631578
Z1104,Budgeting and Rent Payment,8,Topic 8: Philippines’ Dating & Relationship of Females,21,"['2138', '624', '361', '117', '2065', '1018', '119', '563', '1671', '366', '1828', '1105', '1138', '1903', '272', '2477', '2020', '2290', '1099', '433', '1376']",98,0.0660377358490566,0.21428571428571427
Z1104,Budgeting and Rent Payment,9,Topic 9: Travel to Taiwan & Destinations,14,"['871', '2020', '2499', '913', '508', '1393', '4', '2600', '908', '835', '1338', '2665', '1775', '1083']",68,0.0440251572327044,0.20588235294117646
Z1104,Budgeting and Rent Payment,10,Topic 10: Swimming with Whale Sharks ,35,"['1212', '1930', '387', '2593', '1635', '1176', '1702', '400', '1225', '54', '906', '1083', '40', '0', '1700', '2473', '1018', '932', '1438', '1828', '994', '732', '1493', '100', '2671', '606', '496', '326', '1708', '917', '360', '1193', '2140', '2282', '1591']",110,0.11006289308176101,0.3181818181818182
Z1104,Budgeting and Rent Payment,11,Topic 11:  Black Experiences and Acceptance,6,"['1286', '696', '1376', '908', '1509', '1591']",59,0.018867924528301886,0.1016949152542373
Z1104,Budgeting and Rent Payment,12,Topic 12: Drinking Culture & Practices,6,"['1057', '387', '676', '1590', '31', '2505']",42,0.018867924528301886,0.14285714285714285
Z1104,Budgeting and Rent Payment,13,Topic 13: Balut and other Eggs,6,"['1493', '2109', '1084', '2048', '239', '1376']",94,0.018867924528301886,0.06382978723404255
Z1104,Budgeting and Rent Payment,14,Topic 14: Spanish Colonialism in the Philippines,9,"['1366', '578', '265', '850', '1490', '1870', '1329', '1409', '917']",55,0.02830188679245283,0.16363636363636364
Z1104,Budgeting and Rent Payment,15,Topic 15: Walking by the Beach Experience,41,"['238', '2023', '1309', '1336', '676', '1635', '1176', '1737', '330', '2144', '1338', '906', '465', '2109', '1453', '543', '385', '1647', '2125', '2505', '1075', '1583', '1610', '606', '272', '664', '1843', '2348', '2165', '894', '360', '1193', '2411', '114', '1294', '1254', '433', '375', '222', '2089', '723']",209,0.1289308176100629,0.19617224880382775
Z1104,Budgeting and Rent Payment,17,Topic 17: Filipino Partner & Tourist Visas,6,"['1655', '1882', '1746', '664', '508', '2065']",47,0.018867924528301886,0.1276595744680851
Z1104,Budgeting and Rent Payment,18,Topic 18: Sagada Burial Caves & Hanging Coffins,8,"['550', '1210', '600', '1924', '2600', '1774', '2556', '1591']",50,0.025157232704402517,0.16
Z1104,Budgeting and Rent Payment,19,Topic 19: Philippine Halo-Halo Dessert,15,"['1640', '550', '238', '289', '2117', '889', '1218', '1813', '1349', '400', '1702', '1843', '835', '946', '917']",228,0.04716981132075472,0.06578947368421052
Z1104,Budgeting and Rent Payment,20,Topic 20: Travel Immigration & Visa Processes,27,"['227', '624', '1702', '1037', '2104', '661', '1338', '1943', '117', '163', '1018', '1339', '932', '2082', '1922', '1622', '1357', '212', '1828', '2058', '2691', '1278', '2664', '2450', '2140', '789', '582']",68,0.08490566037735849,0.39705882352941174
Z1104,Budgeting and Rent Payment,21,Topic 21: Banaue Rice Terraces,10,"['1210', '578', '289', '1073', '1591', '1763', '932', '1468', '917', '1083']",63,0.031446540880503145,0.15873015873015872
Z1104,Budgeting and Rent Payment,23,Topic 23: Seasons and Weather ,7,"['1210', '400', '1843', '298', '1291', '1357', '1376']",72,0.0220125786163522,0.09722222222222222
Z1104,Budgeting and Rent Payment,24,Topic 24: Manny Pacquaio (National Icon),2,"['894', '1943']",55,0.006289308176100629,0.03636363636363636
Z1104,Budgeting and Rent Payment,26,Topic 26: Local Coffee and Coffee Shops,9,"['2646', '2138', '431', '100', '1774', '548', '789', '1335', '1069']",87,0.02830188679245283,0.10344827586206896
Z1104,Budgeting and Rent Payment,27,Topic 27: Listening & Watching Loved Ones Depart ,8,"['1057', '578', '1924', '1393', '2535', '1150', '771', '908']",54,0.025157232704402517,0.14814814814814814
Z1104,Budgeting and Rent Payment,28,Topic 28: Mixed Martial Arts and Fighting ,1,['723'],35,0.0031446540880503146,0.02857142857142857
Z1104,Budgeting and Rent Payment,29,Topic 29: Medical Diagnostics & Hospital Services ,11,"['2411', '1271', '877', '933', '606', '1631', '366', '1647', '2144', '2668', '1083']",51,0.03459119496855346,0.21568627450980393
Z1104,Budgeting and Rent Payment,30,Topic 30: Wealthy & Rich Tourists Travelling,12,"['1039', '1698', '2368', '4', '950', '1631', '1037', '1278', '1845', '2020', '212', '361']",49,0.03773584905660377,0.24489795918367346
Z1104,Budgeting and Rent Payment,31,Topic 31: Severe Weather & Life in Storm-Prone Regions ,9,"['2360', '265', '854', '710', '1278', '1647', '1843', '1357', '1943']",40,0.02830188679245283,0.225
Z1104,Budgeting and Rent Payment,32,Topic 32: Dogs,7,"['2322', '2411', '676', '2671', '1702', '2665', '906']",53,0.0220125786163522,0.1320754716981132
Z1104,Budgeting and Rent Payment,33,Topic 33: San Miguel Corporation,5,"['1081', '624', '2011', '661', '2125']",33,0.015723270440251572,0.15151515151515152
Z1104,Budgeting and Rent Payment,34,Topic 34: Squid,2,"['108', '2662']",130,0.006289308176100629,0.015384615384615385
Z1104,Budgeting and Rent Payment,36,Topic 36: Officer Meijii Yoshimi and the Onoda Incident,2,"['1105', '1339']",34,0.006289308176100629,0.058823529411764705
Z1104,Budgeting and Rent Payment,37,Topic 37: Masculine and Feminine Energy in Writing,7,"['325', '1150', '1576', '653', '1084', '2425', '1708']",44,0.0220125786163522,0.1590909090909091
Z1104,Budgeting and Rent Payment,38,Topic 38: Basilicas and Cathedrals in the Philippines,5,"['1617', '2023', '1476', '1774', '1083']",42,0.015723270440251572,0.11904761904761904
Z1104,Budgeting and Rent Payment,39,Topic 39: Racial Discrimination,4,"['2260', '312', '265', '1792']",35,0.012578616352201259,0.11428571428571428
Z1104,Budgeting and Rent Payment,40,Topic 40: Largest Solar Power Projects in Manila / Southeast Asia,8,"['1078', '303', '2691', '1037', '1631', '1106', '1922', '2065']",49,0.025157232704402517,0.16326530612244897
Z1104,Budgeting and Rent Payment,43,Topic 43: Trip to a Beach Destination,12,"['0', '2023', '2450', '227', '1635', '1018', '2535', '723', '219', '1338', '437', '1591']",69,0.03773584905660377,0.17391304347826086
Z1104,Budgeting and Rent Payment,44,Topic 44: Dating & Relationships Setup,3,"['100', '325', '1643']",39,0.009433962264150943,0.07692307692307693
Z1104,Budgeting and Rent Payment,45,Topic 45: Virtual Private Networks (VPNs) and Online Security,10,"['465', '2023', '676', '1475', '2058', '1631', '2102', '1775', '212', '2018']",44,0.031446540880503145,0.22727272727272727
Z1104,Budgeting and Rent Payment,47,Topic 47: Singing and Dancing Stars,8,"['1929', '889', '114', '92', '1737', '995', '908', '326']",99,0.025157232704402517,0.08080808080808081
Z1104,Budgeting and Rent Payment,48,Topic 48: Friendships,6,"['1929', '1700', '1336', '1150', '1002', '212']",47,0.018867924528301886,0.1276595744680851
Z1104,Budgeting and Rent Payment,49,"Topic 49: Bibingka, Bisaya Language, and Personal Anecdotes ",7,"['167', '2200', '1099', '749', '496', '2144', '2065']",48,0.0220125786163522,0.14583333333333334
