Video Id,Video Title,Link,BERTopic Topics
j3KbfsiKtJI,FOREIGNER LIFE IN MANILA PHILIPPINES |NEED TO SHOW YOUR___ FOR DINE IN |FOREIGNER IN THE PHILIPPINES,https://www.youtube.com/watch?v=j3KbfsiKtJI,"Topic 5: chicken, chicken chicken, chicken (Chicken and Fried Chicken) (40.00%)

Topic 21: eat eat eat, hungry (Eating, Hunger, and Food) (20.00%)

Topic 45: christmas merry christmas, merry (Merry Christmas) (20.00%)

Topic 60: hungry, breakfast, lunch, eat, (Hunger and Meals) (20.00%)
"
j61BEpr1OSg,Latinos react to How Filipinos heal a Broken Heart... The Karaoke Machine,https://www.youtube.com/watch?v=j61BEpr1OSg,"Topic 4: filipino music, vocal, singers, (Filipino Music and Vocals) (66.67%)

Topic 96: visit philippines, living philippines, (Visiting and Living in the Philippines) (33.33%)
"
j7u0a_WH7hQ,Foreigners biggest SURPRISE in the Philippines (random Street interviews),https://www.youtube.com/watch?v=j7u0a_WH7hQ,"Topic 7: living philippines, live philippines, (Living in the Philippines) (36.36%)

Topic 8: food philippines, food filipino, (Filipino Food) (9.09%)

Topic 55: foreigners, countries, overseas, country, (Foreigners and Countries) (9.09%)

Topic 59: feel foreigners philippines, philippines (Foreigners' Feelings About the Philippines) (18.18%)

Topic 86: filipinos, filipino people, filipino (Filipino People and Culture) (9.09%)

Topic 96: visit philippines, living philippines, (Visiting and Living in the Philippines) (18.18%)
"
j8wC8ZajIQA,FOREIGNER learns TAGALOG (FILIPINO) in Manila | Philippines 🇵🇭,https://www.youtube.com/watch?v=j8wC8ZajIQA,"Topic 2: enjoyed video, video video (Enjoying and Watching Videos) (12.50%)

Topic 7: living philippines, live philippines, (Living in the Philippines) (12.50%)

Topic 12: happy birthday happy, happy (Happy Birthday) (25.00%)

Topic 16: tagay thai tagay, speak (Tagalog Language and Phrases) (12.50%)

Topic 29: nihar nihar nihar, ndo (Repeated Sounds and Nonsense) (25.00%)

Topic 112: rainy season, rainy, rain, (Rainy Season) (12.50%)
"
jAi_grkVCFY,Voltes V Legacy! Japanese Reaction | Let's Volt In! Trailer | Lance Alipio | GMA 7 and Riot Inc,https://www.youtube.com/watch?v=jAi_grkVCFY,"Topic 63: watching video, japanese anime, (Japanese Anime and Lessons) (100.00%)
"
jBlBIhyPGpQ,FOREIGNER STRANDED Cebu back to LOCKDOWN!? Emotional Life In Philippines (ECQ),https://www.youtube.com/watch?v=jBlBIhyPGpQ,"Topic 2: enjoyed video, video video (Enjoying and Watching Videos) (7.69%)

Topic 3: tiles, walls, porch, cement, (Home Construction and Materials) (7.69%)

Topic 12: happy birthday happy, happy (Happy Birthday) (7.69%)

Topic 24: tricycle, bike, motorbike, scooter, (Tricycles, Bikes, and Motorbikes) (7.69%)

Topic 37: philippines live, living philippines, (Living in the Philippines) (7.69%)

Topic 67: storm, typhoon, typhoons, storms, (Storms and Typhoons) (15.38%)

Topic 79: uptown, uptown mall, street (Uptown Mall and Streets) (7.69%)

Topic 81: airport, flight, arrived, traveling, (Airports and Flights) (7.69%)

Topic 112: rainy season, rainy, rain, (Rainy Season) (23.08%)

Topic 116: lot food lot, food (Lots of Food) (7.69%)
"
jDxJk9l0Wp4,Hold On a Second...! Waleska & Efra react to Angel Abellar VIRAL Covers of Lady Gaga & Celine Dion,https://www.youtube.com/watch?v=jDxJk9l0Wp4,"Topic 0: sing song, song sing, (Singing and Songs) (50.00%)

Topic 4: filipino music, vocal, singers, (Filipino Music and Vocals) (25.00%)

Topic 49: speak spanish, filipino spanish, (Spanish Language and the Philippines) (12.50%)

Topic 73: mahirap santa claus, mahirap (Santa Claus and Blessings) (12.50%)
"
jH4Vp_JplzI,Always remember us this way- Lady Gaga (From a star is born) || Cover #reaction #filipino,https://www.youtube.com/watch?v=jH4Vp_JplzI,"Topic 0: sing song, song sing, (Singing and Songs) (25.00%)

Topic 4: filipino music, vocal, singers, (Filipino Music and Vocals) (50.00%)

Topic 75: exgirlfriend, boyfriend, guy, grandpas, (Relationships and Family) (25.00%)
"
jIwaoO26ClU,FOREIGNERS react to MANILA vs BANGKOK - Thailand vs Philippines,https://www.youtube.com/watch?v=jIwaoO26ClU,"Topic 0: sing song, song sing, (Singing and Songs) (11.11%)

Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (33.33%)

Topic 2: enjoyed video, video video (Enjoying and Watching Videos) (11.11%)

Topic 4: filipino music, vocal, singers, (Filipino Music and Vocals) (11.11%)

Topic 9: philippines, manila, travel, trip, (Travel to the Philippines and Manila) (22.22%)

Topic 15: christmas philippines christmas, christmas (Christmas in the Philippines) (11.11%)
"
jKwVWyHj7no,Foreigner tries Philippine Folk Dance CARIÑOSA 😁💃 #shorts #filipino #dance,https://www.youtube.com/watch?v=jKwVWyHj7no,"Topic 62: door edge door, bit (Door Edge) (100.00%)
"
jPAf5X7D_5E,EXPERIENCE of living in the PHILIPPINES province for FOREIGNER and FILIPINA | Cost of furniture,https://www.youtube.com/watch?v=jPAf5X7D_5E,"Topic 3: tiles, walls, porch, cement, (Home Construction and Materials) (50.00%)

Topic 14: food philippines, food filipino, (Filipino Food and Eating) (16.67%)

Topic 22: wah wah wah, wah (Exclamations and Interjections) (16.67%)

Topic 66: filipinos, philippines philippines, philippines (The Philippines) (16.67%)
"
jQSa-RVxOGw,Foreigners FIRST IMPRESSIONS of the Philippines 🇵🇭 (Honest Street Interviews),https://www.youtube.com/watch?v=jQSa-RVxOGw,"Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (100.00%)
"
jR1wybhuFEU,"PARADISE FOUND? Foreigner Explores Mystical Hidden Caragan Valley in Davao (Mindanao, Philippines)",https://www.youtube.com/watch?v=jR1wybhuFEU,"Topic 24: tricycle, bike, motorbike, scooter, (Tricycles, Bikes, and Motorbikes) (11.11%)

Topic 30: beautiful beach beautiful, beach (Beautiful Beaches) (11.11%)

Topic 66: filipinos, philippines philippines, philippines (The Philippines) (11.11%)

Topic 87: mayon volcano, volcano, beautiful (Mayon Volcano and Scenery) (55.56%)

Topic 105: die die die, die (Beach Fun and Nonsense) (11.11%)
"
jRcDmAbP2Wk,FOREIGNER reacts to FIRST time eating JOLLIBEE after years in the PHILIPPINES!,https://www.youtube.com/watch?v=jRcDmAbP2Wk,"Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (33.33%)

Topic 14: food philippines, food filipino, (Filipino Food and Eating) (33.33%)

Topic 63: watching video, japanese anime, (Japanese Anime and Lessons) (33.33%)
"
jSktkWAbLAk,V409 - FOREIGNER BUILDING A CHEAP HOUSE IN THE PHILIPPINES - WE BOUGHT A GRASS CUTTER,https://www.youtube.com/watch?v=jSktkWAbLAk,"Topic 3: tiles, walls, porch, cement, (Home Construction and Materials) (12.50%)

Topic 21: eat eat eat, hungry (Eating, Hunger, and Food) (25.00%)

Topic 25: bamboo bamboo bamboo, bamboo (Bamboo and Coconuts) (12.50%)

Topic 60: hungry, breakfast, lunch, eat, (Hunger and Meals) (25.00%)

Topic 105: die die die, die (Beach Fun and Nonsense) (12.50%)

Topic 116: lot food lot, food (Lots of Food) (12.50%)
"
jTHtIfk1Nyo,Foreigner Reacts to DE LA SALLE UNIVERSITY (DLSU)! Filipino University Tour!,https://www.youtube.com/watch?v=jTHtIfk1Nyo,"Topic 26: beautiful building, modern buildings, (Beautiful and Modern Buildings) (100.00%)
"
jWuz8p4lZIY,JAPANESE REACTION / Itsumo -Dice&K9 (Lyrics),https://www.youtube.com/watch?v=jWuz8p4lZIY,"Topic 0: sing song, song sing, (Singing and Songs) (16.67%)

Topic 12: happy birthday happy, happy (Happy Birthday) (16.67%)

Topic 70: singing japanese, wow japanese, (Singing in Japanese) (66.67%)
"
jXNyEN-zn1w,this Filipina.....took my money... explain!!!,https://www.youtube.com/watch?v=jXNyEN-zn1w,"Topic 19: dating filipino, filipino dating, (Filipino Dating and Women) (25.00%)

Topic 21: eat eat eat, hungry (Eating, Hunger, and Food) (12.50%)

Topic 39: dating, relationship, relationships, intimacy, (Dating and Relationships) (12.50%)

Topic 40: cost living philippines, travelling (Cost of Living and Traveling in the Philippines) (12.50%)

Topic 47: filipinos black, philippines black (Black Filipinos and Black People in the Philippines) (12.50%)

Topic 57: grocery, groceries, supermarket, shopping, (Groceries and Shopping) (12.50%)

Topic 88: bureau immigration, immigration, passport, (Immigration and Passports) (12.50%)
"
jZgqkyRu0Nc,First Time Listener 🇵🇭| Kokoi Baldo - One Day (The Voice of the Philippines) [Reaction],https://www.youtube.com/watch?v=jZgqkyRu0Nc,"Topic 0: sing song, song sing, (Singing and Songs) (40.00%)

Topic 4: filipino music, vocal, singers, (Filipino Music and Vocals) (40.00%)

Topic 13: filipinos love, culture filipinos, (Filipino Culture and Love for Filipinos) (20.00%)
"
jeyDC8xrwt4,FILIPINO URBANCREW (Flyers of the South) Defies Gravity | AGT 2022 | HONEST REACTION,https://www.youtube.com/watch?v=jeyDC8xrwt4,"Topic 0: sing song, song sing, (Singing and Songs) (14.29%)

Topic 2: enjoyed video, video video (Enjoying and Watching Videos) (14.29%)

Topic 4: filipino music, vocal, singers, (Filipino Music and Vocals) (42.86%)

Topic 110: fighter, boxing, dude, kicker, (Fighting and Boxing) (28.57%)
"
jjfscrmmUF0,Foreigner At The Wet Market Philippines,https://www.youtube.com/watch?v=jjfscrmmUF0,"Topic 5: chicken, chicken chicken, chicken (Chicken and Fried Chicken) (16.67%)

Topic 53: mango shake mango, mangoes (Mango Shake) (16.67%)

Topic 57: grocery, groceries, supermarket, shopping, (Groceries and Shopping) (33.33%)

Topic 60: hungry, breakfast, lunch, eat, (Hunger and Meals) (16.67%)

Topic 95: filipino coffee, filipino, kananga, (Filipino Coffee) (16.67%)
"
jmNvjOJNzxw,FOREIGNER(American) WOWS Filipinos by Speaking TAGALOG/ Tanauan Batangas Philippines,https://www.youtube.com/watch?v=jmNvjOJNzxw,"Topic 9: philippines, manila, travel, trip, (Travel to the Philippines and Manila) (20.00%)

Topic 12: happy birthday happy, happy (Happy Birthday) (40.00%)

Topic 95: filipino coffee, filipino, kananga, (Filipino Coffee) (20.00%)

Topic 106: filipinos, love philippines, filipino, (Filipinos and Love for the Philippines) (20.00%)
"
jnHxX6Woj8Q,DOC Hazem's First BOODLE FIGHT in the PHILIPPINES! (Unli Kamayan) 😍🇵🇭,https://www.youtube.com/watch?v=jnHxX6Woj8Q,"Topic 8: food philippines, food filipino, (Filipino Food) (6.25%)

Topic 12: happy birthday happy, happy (Happy Birthday) (12.50%)

Topic 21: eat eat eat, hungry (Eating, Hunger, and Food) (25.00%)

Topic 41: filipino food, yummy, food, (Yummy Filipino Food) (12.50%)

Topic 64: filipino ice cream, filipino (Filipino Ice Cream) (6.25%)

Topic 100: selling, market, cheechai, quail, (Selling Quail in the Market) (12.50%)

Topic 101: seasake, boy, cute, fun, (Cute Boy and Fun) (6.25%)

Topic 115: strong beer, japanese beer, (Beer and Alcohol) (6.25%)

Topic 116: lot food lot, food (Lots of Food) (12.50%)
"
jnP26DJ4Eok,"Japanese React to ""Culture Shocks I experienced in the Philippines 필리핀에서 받은 문화 충격""",https://www.youtube.com/watch?v=jnP26DJ4Eok,"Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (20.00%)

Topic 6: korean war, filipino soldiers, (The Korean War and Filipino Soldiers) (10.00%)

Topic 13: filipinos love, culture filipinos, (Filipino Culture and Love for Filipinos) (10.00%)

Topic 19: dating filipino, filipino dating, (Filipino Dating and Women) (10.00%)

Topic 23: philippines diverse, filipinos lot (Filipino People and Diversity) (10.00%)

Topic 66: filipinos, philippines philippines, philippines (The Philippines) (10.00%)

Topic 69: filipino pizza, pizza filipino, (Filipino Pizza) (10.00%)

Topic 79: uptown, uptown mall, street (Uptown Mall and Streets) (10.00%)

Topic 95: filipino coffee, filipino, kananga, (Filipino Coffee) (10.00%)
"
jqEDYZ_jq3s,American Guys React to 10 RARE Animals Only Found in the Philippines 🇵🇭,https://www.youtube.com/watch?v=jqEDYZ_jq3s,"Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (7.14%)

Topic 27: bah bah bah, bah (Farm Animals and Sounds) (7.14%)

Topic 35: philippine crocodile, species crocodile, (Philippine Crocodile) (57.14%)

Topic 50: philippine eagle, eagle philippine (The Philippine Eagle) (21.43%)

Topic 111: largest species shark, whale (Whale Sharks in Philippine Waters) (7.14%)
"
jqrEYX5MMks,Korean Guys REACT to FILIPINO Fruits | Try Durian also??? (ENG SUB) Mukbang,https://www.youtube.com/watch?v=jqrEYX5MMks,"Topic 17: tasty, flavor, flavors, delicious, (Taste and Flavor) (41.67%)

Topic 41: filipino food, yummy, food, (Yummy Filipino Food) (8.33%)

Topic 53: mango shake mango, mangoes (Mango Shake) (25.00%)

Topic 54: sugar coconut milk, sugar (Coconut Milk) (16.67%)

Topic 64: filipino ice cream, filipino (Filipino Ice Cream) (8.33%)
"
jrxk0pWFe-I,First time riding the MRT train in The Philippines - NOT WHAT I EXPECTED | Philippines Travel Vlog,https://www.youtube.com/watch?v=jrxk0pWFe-I,"Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (20.00%)

Topic 11: philippines, manila, shopping malls, (Philippines, Manila, and Shopping Malls) (60.00%)

Topic 28: facial, mascara, makeup, wear (Facial and Makeup) (20.00%)
"
jsv1yjFjZx0,COST OF LIVING IN THE PHILIPPINES.  AN HONEST DISCUSSION.,https://www.youtube.com/watch?v=jsv1yjFjZx0,"Topic 34: budget, budgeted, month budget, (Budgeting and Saving Money) (20.00%)

Topic 40: cost living philippines, travelling (Cost of Living and Traveling in the Philippines) (80.00%)
"
jw1ScfGOB4U,🇵🇭 Foreigner Enters the Philippines Village - Girls & Drama Ensues,https://www.youtube.com/watch?v=jw1ScfGOB4U,"Topic 3: tiles, walls, porch, cement, (Home Construction and Materials) (8.33%)

Topic 66: filipinos, philippines philippines, philippines (The Philippines) (8.33%)

Topic 75: exgirlfriend, boyfriend, guy, grandpas, (Relationships and Family) (66.67%)

Topic 82: fun, wow, town, mall, (Fun and Excitement) (8.33%)

Topic 106: filipinos, love philippines, filipino, (Filipinos and Love for the Philippines) (8.33%)
"
jwhcFIoDFNg,Filipino Musical Geniuses!😨 Latinos react to Philippines Madrigal Singers in Milan,https://www.youtube.com/watch?v=jwhcFIoDFNg,"Topic 0: sing song, song sing, (Singing and Songs) (50.00%)

Topic 4: filipino music, vocal, singers, (Filipino Music and Vocals) (30.00%)

Topic 22: wah wah wah, wah (Exclamations and Interjections) (10.00%)

Topic 70: singing japanese, wow japanese, (Singing in Japanese) (10.00%)
"
jxi7MHhur20,Trying Duck Embryo (Balut) in Philippines was DISGUSTING! 🇵🇭,https://www.youtube.com/watch?v=jxi7MHhur20,"Topic 5: chicken, chicken chicken, chicken (Chicken and Fried Chicken) (40.00%)

Topic 17: tasty, flavor, flavors, delicious, (Taste and Flavor) (20.00%)

Topic 64: filipino ice cream, filipino (Filipino Ice Cream) (20.00%)

Topic 73: mahirap santa claus, mahirap (Santa Claus and Blessings) (20.00%)
"
jzS627fKCvc,HOLLYWOOD CELEBRITIES LOVE THE PHILIPPINES #filipino #trending,https://www.youtube.com/watch?v=jzS627fKCvc,"Topic 4: filipino music, vocal, singers, (Filipino Music and Vocals) (16.67%)

Topic 13: filipinos love, culture filipinos, (Filipino Culture and Love for Filipinos) (16.67%)

Topic 16: tagay thai tagay, speak (Tagalog Language and Phrases) (16.67%)

Topic 19: dating filipino, filipino dating, (Filipino Dating and Women) (16.67%)

Topic 86: filipinos, filipino people, filipino (Filipino People and Culture) (16.67%)

Topic 106: filipinos, love philippines, filipino, (Filipinos and Love for the Philippines) (16.67%)
"
k1kiz4GUt6M,Follow your dreams to the Philippines!,https://www.youtube.com/watch?v=k1kiz4GUt6M,"Topic 2: enjoyed video, video video (Enjoying and Watching Videos) (5.26%)

Topic 3: tiles, walls, porch, cement, (Home Construction and Materials) (26.32%)

Topic 9: philippines, manila, travel, trip, (Travel to the Philippines and Manila) (5.26%)

Topic 25: bamboo bamboo bamboo, bamboo (Bamboo and Coconuts) (5.26%)

Topic 32: solar philippines, philippines, foreign (Solar Power in the Philippines) (5.26%)

Topic 34: budget, budgeted, month budget, (Budgeting and Saving Money) (5.26%)

Topic 37: philippines live, living philippines, (Living in the Philippines) (5.26%)

Topic 39: dating, relationship, relationships, intimacy, (Dating and Relationships) (5.26%)

Topic 40: cost living philippines, travelling (Cost of Living and Traveling in the Philippines) (5.26%)

Topic 43: philippine, philippines, filipinos, philippines (Safety in the Philippines) (5.26%)

Topic 55: foreigners, countries, overseas, country, (Foreigners and Countries) (10.53%)

Topic 75: exgirlfriend, boyfriend, guy, grandpas, (Relationships and Family) (5.26%)

Topic 77: rice terraces smartly, lot (Rice Terraces and the Philippine Economy
) (5.26%)

Topic 88: bureau immigration, immigration, passport, (Immigration and Passports) (5.26%)
"
k3dilnwfcec,😂AMERICANS NEED FILIPINO FRIENDS!! What It's Like To Have a Filipino Friend | Markian | Reaction,https://www.youtube.com/watch?v=k3dilnwfcec,"Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (12.50%)

Topic 2: enjoyed video, video video (Enjoying and Watching Videos) (12.50%)

Topic 21: eat eat eat, hungry (Eating, Hunger, and Food) (12.50%)

Topic 36: banana queue banana, queue (Banana Queue) (12.50%)

Topic 45: christmas merry christmas, merry (Merry Christmas) (12.50%)

Topic 64: filipino ice cream, filipino (Filipino Ice Cream) (12.50%)

Topic 95: filipino coffee, filipino, kananga, (Filipino Coffee) (12.50%)

Topic 106: filipinos, love philippines, filipino, (Filipinos and Love for the Philippines) (12.50%)
"
k5DdXvzvQ9g,Are Filipinos GENEROUS? | REACTION | So much Respect 🙌🏻,https://www.youtube.com/watch?v=k5DdXvzvQ9g,"Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (16.67%)

Topic 13: filipinos love, culture filipinos, (Filipino Culture and Love for Filipinos) (50.00%)

Topic 66: filipinos, philippines philippines, philippines (The Philippines) (33.33%)
"
k5k5NraunyA,Foreigner Reacts to Easy Peasy History of the Philippines,https://www.youtube.com/watch?v=k5k5NraunyA,"Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (20.00%)

Topic 8: food philippines, food filipino, (Filipino Food) (10.00%)

Topic 20: philippines, philippine, filipinos, filipino, (The Philippines and Spanish Colonization ) (50.00%)

Topic 30: beautiful beach beautiful, beach (Beautiful Beaches) (10.00%)

Topic 52: philippines spain, philippines liberate, (Philippines and Spain) (10.00%)
"
k66Txci4sY0,What FILIPINOS Look Like to FOREIGNERS! Surprising Reaction,https://www.youtube.com/watch?v=k66Txci4sY0,"Topic 2: enjoyed video, video video (Enjoying and Watching Videos) (33.33%)

Topic 22: wah wah wah, wah (Exclamations and Interjections) (33.33%)

Topic 86: filipinos, filipino people, filipino (Filipino People and Culture) (33.33%)
"
kGBsb55xnOE,"Koreans React to OPM #8 (KZ Tandingan, Donnalyn Bartolome, Ruby Ibarra) | EL's Planet",https://www.youtube.com/watch?v=kGBsb55xnOE,"Topic 0: sing song, song sing, (Singing and Songs) (87.50%)

Topic 2: enjoyed video, video video (Enjoying and Watching Videos) (12.50%)
"
kIbYhhIPwy8,FOREIGNERS react to FILIPINO Celebrities - Mimiyuuuh as Heart Evangelista for a Day,https://www.youtube.com/watch?v=kIbYhhIPwy8,"Topic 0: sing song, song sing, (Singing and Songs) (25.00%)

Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (25.00%)

Topic 12: happy birthday happy, happy (Happy Birthday) (25.00%)

Topic 29: nihar nihar nihar, ndo (Repeated Sounds and Nonsense) (12.50%)

Topic 106: filipinos, love philippines, filipino, (Filipinos and Love for the Philippines) (12.50%)
"
kOUQW-YbAeY,Americans React to Spectacular Skyline of Metro Manila Philippines 2021,https://www.youtube.com/watch?v=kOUQW-YbAeY,"Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (16.67%)

Topic 11: philippines, manila, shopping malls, (Philippines, Manila, and Shopping Malls) (16.67%)

Topic 26: beautiful building, modern buildings, (Beautiful and Modern Buildings) (33.33%)

Topic 66: filipinos, philippines philippines, philippines (The Philippines) (16.67%)

Topic 79: uptown, uptown mall, street (Uptown Mall and Streets) (16.67%)
"
kOf9riihh1g,Our British Family's FIRST TIME in the Philippines. It's Weirdly Normal!,https://www.youtube.com/watch?v=kOf9riihh1g,"Topic 9: philippines, manila, travel, trip, (Travel to the Philippines and Manila) (20.00%)

Topic 12: happy birthday happy, happy (Happy Birthday) (20.00%)

Topic 27: bah bah bah, bah (Farm Animals and Sounds) (20.00%)

Topic 44: cafe, restaurants, restaurant, hotel, (Cafes, Restaurants, and Hotels) (20.00%)

Topic 102: water walk, walk water, (Walking on Water) (20.00%)
"
kOsUV2DvXwE,FOREIGNER AFTERNOON WALK HEALTH IS WEALTH? EXPAT SIMPLE LIFE IN THE PHILIPPINES,https://www.youtube.com/watch?v=kOsUV2DvXwE,"Topic 3: tiles, walls, porch, cement, (Home Construction and Materials) (66.67%)

Topic 87: mayon volcano, volcano, beautiful (Mayon Volcano and Scenery) (33.33%)
"
kXq_pc1ug3s,Philippines Prices Aren't What I Expected,https://www.youtube.com/watch?v=kXq_pc1ug3s,"Topic 2: enjoyed video, video video (Enjoying and Watching Videos) (11.11%)

Topic 14: food philippines, food filipino, (Filipino Food and Eating) (11.11%)

Topic 24: tricycle, bike, motorbike, scooter, (Tricycles, Bikes, and Motorbikes) (11.11%)

Topic 40: cost living philippines, travelling (Cost of Living and Traveling in the Philippines) (11.11%)

Topic 57: grocery, groceries, supermarket, shopping, (Groceries and Shopping) (11.11%)

Topic 69: filipino pizza, pizza filipino, (Filipino Pizza) (11.11%)

Topic 81: airport, flight, arrived, traveling, (Airports and Flights) (11.11%)

Topic 95: filipino coffee, filipino, kananga, (Filipino Coffee) (22.22%)
"
ka3YSB9zoLc,Living in the Philippines FIRST REACTION,https://www.youtube.com/watch?v=ka3YSB9zoLc,"Topic 0: sing song, song sing, (Singing and Songs) (14.29%)

Topic 23: philippines diverse, filipinos lot (Filipino People and Diversity) (14.29%)

Topic 81: airport, flight, arrived, traveling, (Airports and Flights) (14.29%)

Topic 96: visit philippines, living philippines, (Visiting and Living in the Philippines) (14.29%)

Topic 106: filipinos, love philippines, filipino, (Filipinos and Love for the Philippines) (28.57%)

Topic 114: comments christmas, christmas video, (Christmas Videos and Comments) (14.29%)
"
kaK0QUeJDs4,V298 - Pt 24 FOREIGNER BUILDING A CHEAP HOUSE IN THE PHILIPPINES - Retiring in South East Asia vlog,https://www.youtube.com/watch?v=kaK0QUeJDs4,"Topic 2: enjoyed video, video video (Enjoying and Watching Videos) (8.33%)

Topic 3: tiles, walls, porch, cement, (Home Construction and Materials) (75.00%)

Topic 25: bamboo bamboo bamboo, bamboo (Bamboo and Coconuts) (8.33%)

Topic 101: seasake, boy, cute, fun, (Cute Boy and Fun) (8.33%)
"
kckB7upE7D4,PROBLEMS OF MARRIAGE FILIPINA FOREIGNER LOVE AFFAIR ?? EXPAT LIVING IN PHILIPPINES,https://www.youtube.com/watch?v=kckB7upE7D4,"Topic 3: tiles, walls, porch, cement, (Home Construction and Materials) (14.29%)

Topic 39: dating, relationship, relationships, intimacy, (Dating and Relationships) (57.14%)

Topic 59: feel foreigners philippines, philippines (Foreigners' Feelings About the Philippines) (14.29%)

Topic 75: exgirlfriend, boyfriend, guy, grandpas, (Relationships and Family) (14.29%)
"
kd3VpvLtCdo,Foreigners first impressions of the Philippines 🇵🇭(Manila street interviews),https://www.youtube.com/watch?v=kd3VpvLtCdo,"Topic 7: living philippines, live philippines, (Living in the Philippines) (62.50%)

Topic 9: philippines, manila, travel, trip, (Travel to the Philippines and Manila) (12.50%)

Topic 59: feel foreigners philippines, philippines (Foreigners' Feelings About the Philippines) (12.50%)

Topic 96: visit philippines, living philippines, (Visiting and Living in the Philippines) (12.50%)
"
kfmLvPJKa5k,"Koreanas React to ""Paubaya"" by Moira Dela Torre (Official Music Video)",https://www.youtube.com/watch?v=kfmLvPJKa5k,"Topic 0: sing song, song sing, (Singing and Songs) (40.00%)

Topic 3: tiles, walls, porch, cement, (Home Construction and Materials) (20.00%)

Topic 4: filipino music, vocal, singers, (Filipino Music and Vocals) (40.00%)
"
kmEe1kb3aAQ,JAPANESE REACTION / Battle of Marawi | AFP(Armed Forces of the Philippines) Run This Town,https://www.youtube.com/watch?v=kmEe1kb3aAQ,"Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (50.00%)

Topic 6: korean war, filipino soldiers, (The Korean War and Filipino Soldiers) (16.67%)

Topic 43: philippine, philippines, filipinos, philippines (Safety in the Philippines) (16.67%)

Topic 61: los filipinos, filipinos, philippines (Filipinos and Friendships) (16.67%)
"
koNVREBxap8,How to Experience Province Life in Philippines as Foreigner 🇵🇭,https://www.youtube.com/watch?v=koNVREBxap8,"Topic 2: enjoyed video, video video (Enjoying and Watching Videos) (12.50%)

Topic 12: happy birthday happy, happy (Happy Birthday) (12.50%)

Topic 21: eat eat eat, hungry (Eating, Hunger, and Food) (25.00%)

Topic 66: filipinos, philippines philippines, philippines (The Philippines) (12.50%)

Topic 87: mayon volcano, volcano, beautiful (Mayon Volcano and Scenery) (37.50%)
"
krOzZPUb738,Americans React to Philippines vs Indonesia vs Malaysia vs Thailand vs Vietnam!,https://www.youtube.com/watch?v=krOzZPUb738,"Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (40.00%)

Topic 20: philippines, philippine, filipinos, filipino, (The Philippines and Spanish Colonization ) (20.00%)

Topic 66: filipinos, philippines philippines, philippines (The Philippines) (40.00%)
"
kskYkzRzE40,HOW TAGALOG HELPED ME AS A FOREIGNER | Language Tips | Why it's Worth Learning TAGALOG,https://www.youtube.com/watch?v=kskYkzRzE40,"Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (28.57%)

Topic 4: filipino music, vocal, singers, (Filipino Music and Vocals) (14.29%)

Topic 16: tagay thai tagay, speak (Tagalog Language and Phrases) (57.14%)
"
kwMIisZ35QQ,Americans React to Trying Filipino Street Food For The First Time! (People Vs Food),https://www.youtube.com/watch?v=kwMIisZ35QQ,"Topic 5: chicken, chicken chicken, chicken (Chicken and Fried Chicken) (37.50%)

Topic 8: food philippines, food filipino, (Filipino Food) (12.50%)

Topic 14: food philippines, food filipino, (Filipino Food and Eating) (12.50%)

Topic 54: sugar coconut milk, sugar (Coconut Milk) (12.50%)

Topic 69: filipino pizza, pizza filipino, (Filipino Pizza) (12.50%)

Topic 73: mahirap santa claus, mahirap (Santa Claus and Blessings) (12.50%)
"
kxVFwfWXSSE,"Universal Translator, English Foreigner and Local Celebrity Filipino",https://www.youtube.com/watch?v=kxVFwfWXSSE,"Topic 0: sing song, song sing, (Singing and Songs) (16.67%)

Topic 4: filipino music, vocal, singers, (Filipino Music and Vocals) (16.67%)

Topic 12: happy birthday happy, happy (Happy Birthday) (16.67%)

Topic 49: speak spanish, filipino spanish, (Spanish Language and the Philippines) (33.33%)

Topic 95: filipino coffee, filipino, kananga, (Filipino Coffee) (16.67%)
"
kxphTNBJyRE,FOREIGNER LIFE IN MANILA PHILIPPINES | USING THE POOL AND THE GYM AFTER 2 YEARS,https://www.youtube.com/watch?v=kxphTNBJyRE,"Topic 101: seasake, boy, cute, fun, (Cute Boy and Fun) (33.33%)

Topic 112: rainy season, rainy, rain, (Rainy Season) (33.33%)

Topic 113: enjoy, happy, sig sig, (Enjoyment and Excitement) (33.33%)
"
