Video Title,Link,HLTA Topics,Video ID,Channel Title,Channel Link
HOW DID WE MISS THESE!? Waleska & Efra react to BEST Filipino singers Collaborations w/ US Artists,https://www.youtube.com/watch?v=gESc3obVL1c,"Level 3
performance, band, concert, stage, studio: (Z11) (0.96)
woman, single, difference, opinion: (Z1190) (0.94)
famous, popular: (Z1186) (1.00)
mother, father: (Z1168) (1.00)
vocal, opm, lyric, tiktok: (Z13) (0.98)
latino, viral, coach, freak, review: (Z19) (1.00)
passport, office, document, shopping-mall: (Z1140) (0.81)
artist, industry: (Z12) (1.00)
feature-feature, podcast, feature: (Z18) (0.88)
eye, pop, poor, fair, decent, nose, perspective: (Z1170) (0.90)
original, correct, commercial, festival, standard, tone, judge: (Z1187) (0.61)
boat, tour: (Z165) (1.00)
battle, history: (Z1203) (1.00)
singer, singing, voice, song-song: (Z197) (1.00)
filipina, relationship: (Z1158) (1.00)
song, sing: (Z196) (1.00)
true, story, sense, heart, instagram: (Z1191) (0.78)
quiet, stair, rodrigo, davao, reserve, corporation: (Z1122) (0.58)
foot, mark, baby, deep, daniel: (Z176) (0.77)
beauty, natural, universe: (Z1176) (0.62)
power, attack, arm, solar: (Z1175) (0.71)
listen, mate, sing-song, range, bloody, ridiculous, gentleman: (Z14) (0.73)
mind, deal, negative: (Z120) (0.75)
magic, tshirt, excite, yellow, stupid, shake, rap: (Z1181) (0.94)
sound, clip, imagine, breath, environment: (Z16) (0.84)

Level 2
latino, feature-feature, podcast, viral, coach, feature, freak: (Z22) (1.00)
beauty, incredible, star, movie, actual, power, jesus: (Z245) (0.87)
vocal, opm, lyric, artist, performance, karaoke, tiktok: (Z21) (1.00)
popular, famous, original, correct, commercial, festival, standard: (Z246) (0.97)
asian, woman, south, true, story, western, business: (Z247) (0.84)
song, singer, singing, sing, voice, song-song: (Z222) (1.00)

Level 1
singer, song, singing, sing, voice, song-song, fish: (Z37) (1.00)
popular, beauty, incredible, star, movie, actual, power: (Z316) (0.76)
vocal, feature-feature, latino, podcast, opm, lyric, artist: (Z31) (1.00)",gESc3obVL1c,Waleska Herrera,https://www.youtube.com/channel/UCPAz3hWHiBC-c1x4K0-atsg
FOREIGNER WITHOUT COMPLAINT EAT SARDINES IN LOCK DOWN QUARANTINE LIFE IN PHILIPPINES ? UNBELIEVABLE,https://www.youtube.com/watch?v=gFLuLmSjVCI,"Level 3
vacation, expat, cultural, simple, strong, basic, money-money: (Z1199) (0.65)
snack, chocolate, corn: (Z135) (0.55)
spaghetti, hot-dog: (Z155) (1.00)
chicken-chicken, hungry, table, finish: (Z159) (0.98)
banana, banana-banana: (Z172) (1.00)
hand, short, wave, finger, shirt: (Z1105) (0.57)
filipina, relationship: (Z1158) (1.00)
foot, mark, baby, deep, daniel: (Z176) (0.96)
wild, sick, van, track, careful, vehicle, paper: (Z175) (0.55)

Level 2
mango, banana, pineapple, orange, apple, peach, banana-banana: (Z214) (0.98)",gFLuLmSjVCI,A Foreigner in the Philippines,https://www.youtube.com/channel/UCt9BTGSxATM6axwfTY4KnEg
Trying Filipino Budget Meals In Family Vacation Park (Vlog 1),https://www.youtube.com/watch?v=gFOYVZiyCXA,"Level 3
noodle, pancit: (Z1136) (1.00)
vacation, expat, cultural, simple, strong, basic, money-money: (Z1199) (0.77)
plant, garden, flower: (Z1183) (0.72)
pool, shower, toilet, private, bar: (Z178) (0.92)
butter, heat, dough, pan, package, bet, summer: (Z148) (0.85)
pinoy, pinay, mom: (Z1120) (0.70)
pork, meat, beef: (Z1131) (0.96)
meal, restaurant, menu: (Z157) (0.84)
baboy, pinoy-planet: (Z1149) (1.00)
swimming, swim: (Z181) (1.00)
ingredient, recipe, cooking: (Z1148) (1.00)
color, green, brown, white: (Z147) (0.60)
boat, tour: (Z165) (1.00)
tomato, rice-rice, pot, chef, pasta, kitchen, mushroom: (Z195) (0.75)
coffee, coffee-coffee: (Z1100) (1.00)
earth, lake, human, volcano: (Z1177) (0.66)
garlic, onion, cook: (Z1145) (1.00)
delicious, dish, smell, fry: (Z1127) (0.92)
roof, bedroom, door, ground, pressure: (Z179) (0.55)
quiet, stair, rodrigo, davao, reserve, corporation: (Z1122) (0.72)
combination, item, steam, dinner, total, salamat, rainy: (Z138) (0.76)
lemon, adobo, lime, sisig, grill, authentic, intestine: (Z1132) (1.00)
building, global, museum, grand: (Z1125) (0.55)
peso-peso, peso: (Z1102) (1.00)
cheap, expensive, cheaper, kilometer: (Z1103) (0.88)
juice, drink: (Z184) (1.00)

Level 2
tour, spot, view, boat, sunset, guide: (Z212) (0.54)
delicious, dish, crispy, smell, fry, tasty, sugar: (Z228) (0.76)
swim, ocean, swimming, sea, hop, diving, shark: (Z217) (0.97)
pork, meat, beef, sour, soup, crunchy, flavor: (Z230) (0.87)
shop, coffee, store, mall, market, fresh, shopping: (Z223) (0.78)
garlic, onion, pepper, chili, cook, salty, salt: (Z236) (1.00)
egg, noodle, breakfast, duck, pancit, balut: (Z231) (0.97)
ingredient, recipe, cooking, pinoy-planet, baboy: (Z237) (1.00)
peso, dollar, cheap, expensive, price, peso-peso, pay: (Z224) (1.00)

Level 1
peso, shop, coffee, dollar, store, cheap, expensive: (Z38) (1.00)
tour, spot, adventure, cebu, view, explore, boat: (Z34) (0.53)
sauce, delicious, spicy, dish, pork, meat, crispy: (Z310) (0.91)
cheese, dessert, ice-cream, snack, meal, restaurant, menu: (Z33) (0.97)
garlic, onion, pepper, chili, ingredient, cook, salty: (Z313) (1.00)
swim, bed, pool, ocean, swimming, drink, bathroom: (Z36) (1.00)",gFOYVZiyCXA,Pinoy Planet,https://www.youtube.com/channel/UC_hN8xs99S6jnMdYCuJgoJA
Come inside our Philippines ・・・ｵ・・・ｭ DREAM HOUSE! ・・・ We ・・・・ Paolyn Houseboats Coron - Part 1,https://www.youtube.com/watch?v=gGlQ3dPGLOg,"Level 3
job, opportunity, position, professional, jersey, pacquiao, manny: (Z1198) (0.76)
shoe, clothes, pair, monkey, crocodile: (Z1106) (0.71)
spoon, fork, plate: (Z141) (0.98)
incredible, unbelievable: (Z1178) (1.00)
fish-fish, fish: (Z193) (1.00)
pool, shower, toilet, private, bar: (Z178) (0.91)
travel, offer, meeting, world, hall, queue, tired: (Z160) (0.52)
tourist, island: (Z1141) (1.00)
passport, office, document, shopping-mall: (Z1140) (0.63)
nido, boracay, paradise, kayak: (Z1144) (0.96)
taxi, flight, ride: (Z1137) (0.87)
bed, bathroom, sleep: (Z177) (0.88)
swimming, swim: (Z181) (1.00)
extra, light, clean, drop, dog, charge, screen: (Z113) (0.89)
boat, tour: (Z165) (1.00)
sister, uncle, blood, cousin, speed, afraid, scared: (Z1167) (0.78)
seafood, shrimp: (Z194) (1.00)
pizza, curry, bubble: (Z151) (0.73)
slow, glass, horse, bay: (Z1118) (0.74)
roof, bedroom, door, ground, pressure: (Z179) (0.99)
vegetable, fruit: (Z167) (1.00)
party, celebration, spirit, tradition, king, rule, happy-birthday: (Z188) (0.89)
power, attack, arm, solar: (Z1175) (0.99)
palawan, lagoon, coron, coral: (Z1143) (1.00)
mountain, nature, destination, waterfall: (Z128) (0.90)
scooter, lunch, village, catch, ticket, drone, distance: (Z127) (0.69)
asian, southeast, european: (Z1194) (0.56)
mind, deal, negative: (Z120) (0.75)
peso-peso, peso: (Z1102) (1.00)
magic, tshirt, excite, yellow, stupid, shake, rap: (Z1181) (0.65)
juice, drink: (Z184) (1.00)
sound, clip, imagine, breath, environment: (Z16) (0.84)

Level 2
taxi, airport, flight, ride, plane: (Z232) (0.69)
adventure, cebu, explore, hotel, card, ferry, travel: (Z211) (0.93)
beauty, incredible, star, movie, actual, power, jesus: (Z245) (0.91)
tour, spot, view, boat, sunset, guide: (Z212) (0.96)
swim, ocean, swimming, sea, hop, diving, shark: (Z217) (1.00)
fish, shrimp, seafood, tomato, rice-rice, fish-fish, pot: (Z221) (0.90)
island, beach, tourist, beach-beach: (Z234) (0.59)
bed, pool, bathroom, shower, sleep, roof, bedroom: (Z216) (1.00)
drink, beer, drinking, alcohol, bottle, juice, drunk: (Z218) (0.71)
palawan, nido, boracay, paradise, lagoon, coron, kayak: (Z235) (1.00)
christmas, holiday, christmas-christmas, birthday, gift, party, celebration: (Z219) (0.52)

Level 1
popular, beauty, incredible, star, movie, actual, power: (Z316) (0.84)
tour, spot, adventure, cebu, view, explore, boat: (Z34) (0.96)
swim, bed, pool, ocean, swimming, drink, bathroom: (Z36) (1.00)
taxi, airport, flight, ride, plane, passport, visa: (Z311) (0.75)
island, beach, palawan, nido, boracay, tourist, beach-beach: (Z312) (0.97)",gGlQ3dPGLOg,Voltaire Travels,https://www.youtube.com/channel/UCQ_M-mpuRZyz0W6gJYIfdGA
Philippines was made for this! Waleska & Efra react to TikTok Riffs and Runs Challenge ft Jason Dy,https://www.youtube.com/watch?v=gJ5DDXZtJbE,"Level 3
tough, emotional: (Z1174) (1.00)
vocal, opm, lyric, tiktok: (Z13) (0.94)
latino, viral, coach, freak, review: (Z19) (0.89)
book, brain, read, singapore, access, comfort: (Z1180) (0.72)
karaoke, machine: (Z15) (1.00)
bus, direction, map, jeepney, station, resort: (Z116) (0.70)
actual, key, holy: (Z1179) (0.99)
warm, cold: (Z139) (1.00)
boat, tour: (Z165) (1.00)
singer, singing, voice, song-song: (Z197) (1.00)
song, sing: (Z196) (1.00)
conversation, comfortable, english-english, accent, phrase: (Z1193) (0.88)
beauty, natural, universe: (Z1176) (0.99)
power, attack, arm, solar: (Z1175) (0.71)
listen, mate, sing-song, range, bloody, ridiculous, gentleman: (Z14) (0.74)
quick, journey, honest, leave, meet, space, level: (Z121) (0.77)
technique, control, note: (Z17) (0.88)
sound, clip, imagine, breath, environment: (Z16) (0.76)

Level 2
beauty, incredible, star, movie, actual, power, jesus: (Z245) (0.98)
vocal, opm, lyric, artist, performance, karaoke, tiktok: (Z21) (1.00)
huge, quick, journey, honest, leave, meet, space: (Z24) (0.55)
song, singer, singing, sing, voice, song-song: (Z222) (1.00)

Level 1
singer, song, singing, sing, voice, song-song, fish: (Z37) (1.00)
popular, beauty, incredible, star, movie, actual, power: (Z316) (0.97)
vocal, feature-feature, latino, podcast, opm, lyric, artist: (Z31) (0.78)",gJ5DDXZtJbE,Waleska Herrera,https://www.youtube.com/channel/UCPAz3hWHiBC-c1x4K0-atsg
"What to Eat in Da Lat, Vietnam! (Filipinos will be Jealous・・・・)",https://www.youtube.com/watch?v=gJ9rEQGJBF4,"Level 3
famous, popular: (Z1186) (1.00)
shoe, clothes, pair, monkey, crocodile: (Z1106) (0.73)
incredible, unbelievable: (Z1178) (1.00)
fish-fish, fish: (Z193) (1.00)
yum, peanut, cheesy, bun, classic, fan, juicy: (Z134) (1.00)
cheese, cheese-cheese: (Z133) (1.00)
camera, film: (Z1108) (1.00)
oil, soy-sauce, chop: (Z1147) (0.85)
vanilla, chain, tag, alive, queen, avocado, flip: (Z1111) (0.50)
local, community: (Z110) (1.00)
pork, meat, beef: (Z1131) (1.00)
meal, restaurant, menu: (Z157) (0.84)
dollar, price, buck, buddy: (Z1101) (0.63)
crunchy, flavor, mix, cake, skin, version, layer: (Z1133) (1.00)
sell, owner, plastic, cafe, motorcycle, neighbor, bakery: (Z117) (0.85)
duck, balut: (Z1134) (1.00)
ingredient, recipe, cooking: (Z1148) (1.00)
color, green, brown, white: (Z147) (0.99)
warm, cold: (Z139) (1.00)
beer, drinking, san-miguel: (Z183) (0.85)
boat, tour: (Z165) (1.00)
egg, breakfast: (Z1135) (1.00)
fat, bone, tender, pig, lechon: (Z144) (0.90)
hand, short, wave, finger, shirt: (Z1105) (0.57)
adventure, explore: (Z161) (1.00)
tomato, rice-rice, pot, chef, pasta, kitchen, mushroom: (Z195) (0.97)
seafood, shrimp: (Z194) (1.00)
slow, glass, horse, bay: (Z1118) (0.66)
dangerous, safe, scary: (Z1107) (0.89)
street-street, chinatown, barbecue, squid: (Z1116) (1.00)
foot, mark, baby, deep, daniel: (Z176) (0.82)
leaf, portion, liver, plain, feed, tongue, complete: (Z143) (1.00)
combination, item, steam, dinner, total, salamat, rainy: (Z138) (0.91)
wild, sick, van, track, careful, vehicle, paper: (Z175) (0.73)
sauce, vinegar, bite: (Z1128) (0.97)
lemon, adobo, lime, sisig, grill, authentic, intestine: (Z1132) (0.95)
trip, road: (Z124) (1.00)
vegetable, fruit: (Z167) (1.00)
heavy, weight, typical, pound: (Z1184) (0.71)
western, west, common, average: (Z1192) (0.56)
pepper, chili, salty, salt: (Z1146) (0.90)
quick, journey, honest, leave, meet, space, level: (Z121) (0.80)
main, unique: (Z111) (1.00)
mind, deal, negative: (Z120) (0.75)
crispy, tasty, sugar, piece, soft, spice, sweet-sweet: (Z1126) (1.00)
technique, control, note: (Z17) (0.99)
river, bridge, jungle, cross: (Z130) (0.51)

Level 2
delicious, dish, crispy, smell, fry, tasty, sugar: (Z228) (0.99)
hole, rock, typhoon, foot, wind, port, pack: (Z215) (0.81)
fruit, milk, vegetable, coconut, bread, bean, dip: (Z213) (0.70)
pork, meat, beef, sour, soup, crunchy, flavor: (Z230) (1.00)
fish, shrimp, seafood, tomato, rice-rice, fish-fish, pot: (Z221) (1.00)
local, main, tricycle, bus, driver, service, bigger: (Z23) (0.87)
garlic, onion, pepper, chili, cook, salty, salt: (Z236) (0.96)
road, walk, car, trip, busy, massive, proper: (Z25) (0.54)
egg, noodle, breakfast, duck, pancit, balut: (Z231) (1.00)
ingredient, recipe, cooking, pinoy-planet, baboy: (Z237) (1.00)
sauce, spicy, vinegar, bite, spicy-spicy: (Z229) (0.74)
hand, camera, picture, dangerous, shoe, safe, clothes: (Z225) (0.80)

Level 1
tour, spot, adventure, cebu, view, explore, boat: (Z34) (0.66)
sauce, delicious, spicy, dish, pork, meat, crispy: (Z310) (1.00)
cheese, dessert, ice-cream, snack, meal, restaurant, menu: (Z33) (0.95)
road, walk, local, car, trip, main, busy: (Z32) (0.96)
garlic, onion, pepper, chili, ingredient, cook, salty: (Z313) (0.96)",gJ9rEQGJBF4,Best Ever Food Review Show,https://www.youtube.com/channel/UCcAd5Np7fO8SeejB1FVKcYw
So Weddings are a Musical in the Philippines...Latinos react to Bride Singing during WEDDING!,https://www.youtube.com/watch?v=gL_3rTTAsoE,"Level 3
tough, emotional: (Z1174) (1.00)
famous, popular: (Z1186) (1.00)
plant, garden, flower: (Z1183) (0.61)
east, south: (Z1195) (1.00)
incredible, unbelievable: (Z1178) (1.00)
brother, jay, pipe: (Z1166) (0.69)
vocal, opm, lyric, tiktok: (Z13) (1.00)
pinoy, pinay, mom: (Z1120) (0.89)
marry, marriage, husband: (Z1159) (0.79)
latino, viral, coach, freak, review: (Z19) (1.00)
dance, dancing: (Z1162) (1.00)
plan, planning: (Z1200) (1.00)
walk, car, busy: (Z123) (0.57)
karaoke, machine: (Z15) (1.00)
feature-feature, podcast, feature: (Z18) (1.00)
singer, singing, voice, song-song: (Z197) (0.95)
song, sing: (Z196) (1.00)
true, story, sense, heart, instagram: (Z1191) (0.81)
listen, mate, sing-song, range, bloody, ridiculous, gentleman: (Z14) (0.96)
main, unique: (Z111) (1.00)
mind, deal, negative: (Z120) (0.75)
shoot, shot, ball: (Z1165) (0.51)

Level 2
latino, feature-feature, podcast, viral, coach, feature, freak: (Z22) (1.00)
vocal, opm, lyric, artist, performance, karaoke, tiktok: (Z21) (1.00)
popular, famous, original, correct, commercial, festival, standard: (Z246) (0.53)
song, singer, singing, sing, voice, song-song: (Z222) (1.00)

Level 1
singer, song, singing, sing, voice, song-song, fish: (Z37) (1.00)
popular, beauty, incredible, star, movie, actual, power: (Z316) (0.81)
vocal, feature-feature, latino, podcast, opm, lyric, artist: (Z31) (1.00)",gL_3rTTAsoE,Waleska Herrera,https://www.youtube.com/channel/UCPAz3hWHiBC-c1x4K0-atsg
Philippines And Mexico - Similar or Different ? ・・・ｲ・・・ｽ・・・ｵ・・・ｭ,https://www.youtube.com/watch?v=gOLEdV2Ry64,"Level 3
business, issue: (Z1197) (1.00)
language, speak, tagalog, language-language: (Z1156) (0.85)
mother, father: (Z1168) (1.00)
snack, chocolate, corn: (Z135) (0.53)
east, south: (Z1195) (1.00)
bike, motorbike: (Z126) (1.00)
brother, jay, pipe: (Z1166) (0.69)
local, community: (Z110) (1.00)
marry, marriage, husband: (Z1159) (0.79)
dance, dancing: (Z1162) (1.00)
build, house-house, property, project: (Z190) (0.95)
walk, car, busy: (Z123) (0.92)
mixed, mexican, lie, dead: (Z145) (0.87)
shopping, mall: (Z199) (1.00)
karaoke, machine: (Z15) (1.00)
hot-hot, club, farm, guest, red-horse, treat, sardine: (Z1117) (0.55)
size, bigger: (Z115) (1.00)
game, play: (Z1163) (1.00)
personal, difficult, medium, account, term, write, bank: (Z1188) (0.88)
tip, daily, luke, blog: (Z1114) (0.95)
original, correct, commercial, festival, standard, tone, judge: (Z1187) (0.75)
duck, balut: (Z1134) (1.00)
competition, kick, winner: (Z1161) (0.66)
bus, direction, map, jeepney, station, resort: (Z116) (0.97)
learn, english: (Z1155) (1.00)
spain, spanish: (Z1202) (1.00)
warm, cold: (Z139) (1.00)
beer, drinking, san-miguel: (Z183) (0.98)
public, transportation: (Z118) (1.00)
pay, rent, budget, load, close: (Z1104) (0.65)
egg, breakfast: (Z1135) (1.00)
hand, short, wave, finger, shirt: (Z1105) (0.57)
adventure, explore: (Z161) (1.00)
shop, store, market, fresh: (Z198) (0.98)
singer, singing, voice, song-song: (Z197) (0.89)
sister, uncle, blood, cousin, speed, afraid, scared: (Z1167) (0.66)
filipina, relationship: (Z1158) (1.00)
song, sing: (Z196) (1.00)
dangerous, safe, scary: (Z1107) (0.98)
huge, entire, ton, touch, international: (Z122) (0.95)
conversation, comfortable, english-english, accent, phrase: (Z1193) (0.60)
roof, bedroom, door, ground, pressure: (Z179) (0.88)
true, story, sense, heart, instagram: (Z1191) (0.80)
leaf, portion, liver, plain, feed, tongue, complete: (Z143) (0.76)
lemon, adobo, lime, sisig, grill, authentic, intestine: (Z1132) (0.64)
trip, road: (Z124) (1.00)
diverse, product, field, earlier, native, late, exciting: (Z1196) (0.66)
pepper, chili, salty, salt: (Z1146) (0.97)
mountain, nature, destination, waterfall: (Z128) (0.69)
asian, southeast, european: (Z1194) (1.00)
service, security, apartment, bag, figure, condo, fit: (Z114) (0.92)
hospital, medical, patient: (Z1151) (0.61)
main, unique: (Z111) (1.00)
mind, deal, negative: (Z120) (0.94)
peso-peso, peso: (Z1102) (1.00)
shoot, shot, ball: (Z1165) (0.75)

Level 2
adventure, cebu, explore, hotel, card, ferry, travel: (Z211) (0.86)
history, spanish, war, population, government, american, influence: (Z248) (0.56)
meal, restaurant, menu, spaghetti, jollibee, burger, gravy: (Z210) (0.69)
relationship, filipina, girlfriend, marry, boyfriend, marriage, husband: (Z241) (0.99)
shop, coffee, store, mall, market, fresh, shopping: (Z223) (1.00)
brother, mother, father, eye, sister, uncle, blood: (Z244) (0.98)
drink, beer, drinking, alcohol, bottle, juice, drunk: (Z218) (0.72)
garlic, onion, pepper, chili, cook, salty, salt: (Z236) (0.89)
road, walk, car, trip, busy, massive, proper: (Z25) (0.93)
asian, woman, south, true, story, western, business: (Z247) (0.94)
dance, competition, kick, winner, training, dancing, knee: (Z242) (0.77)
egg, noodle, breakfast, duck, pancit, balut: (Z231) (0.79)
game, play, basketball, player, sport, shoot, shot: (Z243) (0.61)
song, singer, singing, sing, voice, song-song: (Z222) (0.99)
hand, camera, picture, dangerous, shoe, safe, clothes: (Z225) (0.96)
wall, retire, build, house-house, property, province, concrete: (Z220) (0.83)
english, language, speak, tagalog, language-language, learn: (Z240) (0.98)

Level 1
singer, song, singing, sing, voice, song-song, fish: (Z37) (0.99)
peso, shop, coffee, dollar, store, cheap, expensive: (Z38) (0.97)
tour, spot, adventure, cebu, view, explore, boat: (Z34) (0.55)
school, language, english, student, speak, study, language-language: (Z314) (0.99)
road, walk, local, car, trip, main, busy: (Z32) (0.98)
garlic, onion, pepper, chili, ingredient, cook, salty: (Z313) (0.85)
history, spanish, asian, woman, south, true, war: (Z317) (0.97)
game, play, basketball, dance, competition, player, kick: (Z315) (0.91)",gOLEdV2Ry64,Divert Living,https://www.youtube.com/channel/UCO-BUJCM03NS-rwr1VonV4A
Why I Love the Filipino English Accent,https://www.youtube.com/watch?v=gOoPte3IXUg,"Level 3
language, speak, tagalog, language-language: (Z1156) (0.58)
east, south: (Z1195) (1.00)
camera, film: (Z1108) (1.00)
skill, talent: (Z1173) (1.00)
mukbang, candy, lee: (Z146) (0.77)
artist, industry: (Z12) (1.00)
personal, difficult, medium, account, term, write, bank: (Z1188) (0.79)
learn, english: (Z1155) (1.00)
conversation, comfortable, english-english, accent, phrase: (Z1193) (0.95)
main, unique: (Z111) (1.00)

Level 2
english, language, speak, tagalog, language-language, learn: (Z240) (0.93)

Level 1
school, language, english, student, speak, study, language-language: (Z314) (0.72)",gOoPte3IXUg,Jessica Lee,https://www.youtube.com/channel/UCLPLXSPgySkBypwpi6BrMwg
Filipino Facebook is MENTAL! Latinos react to Peanut Seller AMAZING Singing in Philippines,https://www.youtube.com/watch?v=gR7AcCJWkiQ,"Level 3
woman, single, difference, opinion: (Z1190) (0.95)
east, south: (Z1195) (1.00)
brother, jay, pipe: (Z1166) (0.69)
vocal, opm, lyric, tiktok: (Z13) (1.00)
skill, talent: (Z1173) (1.00)
pinoy, pinay, mom: (Z1120) (0.70)
latino, viral, coach, freak, review: (Z19) (1.00)
book, brain, read, singapore, access, comfort: (Z1180) (0.72)
karaoke, machine: (Z15) (1.00)
singer, singing, voice, song-song: (Z197) (1.00)
song, sing: (Z196) (1.00)
peso-peso, peso: (Z1102) (1.00)
magic, tshirt, excite, yellow, stupid, shake, rap: (Z1181) (0.77)
technique, control, note: (Z17) (0.80)

Level 2
latino, feature-feature, podcast, viral, coach, feature, freak: (Z22) (1.00)
vocal, opm, lyric, artist, performance, karaoke, tiktok: (Z21) (1.00)
asian, woman, south, true, story, western, business: (Z247) (0.57)
song, singer, singing, sing, voice, song-song: (Z222) (1.00)

Level 1
singer, song, singing, sing, voice, song-song, fish: (Z37) (1.00)
vocal, feature-feature, latino, podcast, opm, lyric, artist: (Z31) (1.00)",gR7AcCJWkiQ,Waleska Herrera,https://www.youtube.com/channel/UCPAz3hWHiBC-c1x4K0-atsg
"Japanese React to ""Geography Now! Philippines""",https://www.youtube.com/watch?v=gT9mUbAE0lA,"Level 3
business, issue: (Z1197) (1.00)
performance, band, concert, stage, studio: (Z11) (0.99)
woman, single, difference, opinion: (Z1190) (0.95)
ocean, sea, diving: (Z180) (1.00)
language, speak, tagalog, language-language: (Z1156) (0.99)
famous, popular: (Z1186) (1.00)
job, opportunity, position, professional, jersey, pacquiao, manny: (Z1198) (0.95)
shoe, clothes, pair, monkey, crocodile: (Z1106) (0.73)
east, south: (Z1195) (1.00)
brother, jay, pipe: (Z1166) (0.69)
dessert, ice-cream, ube: (Z153) (1.00)
war, nation, military, soldier, president, army, fight: (Z1204) (1.00)
typhoon, wind, port, activity, ship, mindanao, cave: (Z173) (1.00)
local, community: (Z110) (1.00)
travel, offer, meeting, world, hall, queue, tired: (Z160) (0.58)
gravy, pie, jolly, jolly-bee, jollybee: (Z154) (0.92)
dance, dancing: (Z1162) (1.00)
tourist, island: (Z1141) (1.00)
meal, restaurant, menu: (Z157) (0.98)
meter, square, giant: (Z1182) (0.96)
mixed, mexican, lie, dead: (Z145) (1.00)
poverty, lifestyle, usa: (Z1113) (0.59)
artist, industry: (Z12) (1.00)
manila-manila, metro-manila, makati: (Z1124) (0.61)
spaghetti, hot-dog: (Z155) (1.00)
karaoke, machine: (Z15) (1.00)
population, national, largest: (Z1207) (1.00)
swimming, swim: (Z181) (1.00)
personal, difficult, medium, account, term, write, bank: (Z1188) (0.84)
competition, kick, winner: (Z1161) (1.00)
bus, direction, map, jeepney, station, resort: (Z116) (0.65)
learn, english: (Z1155) (1.00)
pineapple, orange, apple, cut: (Z170) (0.54)
basketball, player, sport, gold, gun: (Z1164) (1.00)
spain, spanish: (Z1202) (1.00)
doctor, nurse, health, safety: (Z1150) (0.82)
actual, key, holy: (Z1179) (1.00)
public, transportation: (Z118) (1.00)
battle, history: (Z1203) (1.00)
sister, uncle, blood, cousin, speed, afraid, scared: (Z1167) (0.61)
plane, airport: (Z1138) (1.00)
cebu, cebu-cebu: (Z163) (1.00)
animal, forest, snake, grass, specie, cow, eagle: (Z132) (1.00)
sour, soup, cuisine, lumpia: (Z1130) (0.96)
bread, bean, tea, dip, jelly: (Z169) (0.81)
earth, lake, human, volcano: (Z1177) (1.00)
huge, entire, ton, touch, international: (Z122) (0.99)
conversation, comfortable, english-english, accent, phrase: (Z1193) (0.60)
true, story, sense, heart, instagram: (Z1191) (0.95)
foot, mark, baby, deep, daniel: (Z176) (0.97)
leaf, portion, liver, plain, feed, tongue, complete: (Z143) (0.94)
church, san, fort, jazz, babe: (Z1112) (1.00)
trip, road: (Z124) (1.00)
vegetable, fruit: (Z167) (1.00)
heavy, weight, typical, pound: (Z1184) (0.86)
party, celebration, spirit, tradition, king, rule, happy-birthday: (Z188) (1.00)
beach, beach-beach: (Z1142) (1.00)
beauty, natural, universe: (Z1176) (1.00)
power, attack, arm, solar: (Z1175) (0.71)
western, west, common, average: (Z1192) (1.00)
building, global, museum, grand: (Z1125) (0.95)
asian, southeast, european: (Z1194) (0.99)
american, influence, north, magellan, base, california: (Z1201) (1.00)
service, security, apartment, bag, figure, condo, fit: (Z114) (0.93)
government, economy, law, territory: (Z1205) (1.00)
sausage, sandwich, ketchup, bacon, steak, italian, french: (Z150) (0.54)
main, unique: (Z111) (1.00)
mind, deal, negative: (Z120) (0.75)
city, major, capital, religion, muslim: (Z1206) (1.00)
milk, coconut: (Z168) (1.00)
juice, drink: (Z184) (1.00)
burger, mcdonald, kfc: (Z156) (0.99)
river, bridge, jungle, cross: (Z130) (0.97)

Level 2
beauty, incredible, star, movie, actual, power, jesus: (Z245) (0.92)
vocal, opm, lyric, artist, performance, karaoke, tiktok: (Z21) (0.92)
history, spanish, war, population, government, american, influence: (Z248) (1.00)
hole, rock, typhoon, foot, wind, port, pack: (Z215) (0.99)
fruit, milk, vegetable, coconut, bread, bean, dip: (Z213) (1.00)
swim, ocean, swimming, sea, hop, diving, shark: (Z217) (1.00)
meal, restaurant, menu, spaghetti, jollibee, burger, gravy: (Z210) (0.99)
island, beach, tourist, beach-beach: (Z234) (0.99)
popular, famous, original, correct, commercial, festival, standard: (Z246) (0.98)
impression, friendly, street-street, hill, fort, church, san: (Z226) (0.99)
asian, woman, south, true, story, western, business: (Z247) (1.00)
dance, competition, kick, winner, training, dancing, knee: (Z242) (0.99)
game, play, basketball, player, sport, shoot, shot: (Z243) (0.99)
christmas, holiday, christmas-christmas, birthday, gift, party, celebration: (Z219) (1.00)
dessert, ice-cream, ube, cream, creamy, caramel: (Z29) (1.00)
english, language, speak, tagalog, language-language, learn: (Z240) (1.00)

Level 1
popular, beauty, incredible, star, movie, actual, power: (Z316) (0.99)
school, language, english, student, speak, study, language-language: (Z314) (0.99)
cheese, dessert, ice-cream, snack, meal, restaurant, menu: (Z33) (1.00)
swim, bed, pool, ocean, swimming, drink, bathroom: (Z36) (0.90)
history, spanish, asian, woman, south, true, war: (Z317) (1.00)
mango, fruit, milk, banana, vegetable, coconut, bread: (Z35) (0.99)
island, beach, palawan, nido, boracay, tourist, beach-beach: (Z312) (1.00)
game, play, basketball, dance, competition, player, kick: (Z315) (1.00)",gT9mUbAE0lA,Yoshi the Japanese Guy,https://www.youtube.com/channel/UCeT1qAcQxLP6cEfbMe85QCQ
